,Year,Month,Day,Date,Maximum temperature (Degree C),Minimum temperature (Degree C),Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),EToi
1472,2014,1,12,1/12/2014,38.0,18.4,32.5,0.0,6.2109384787401005
1473,2014,1,13,1/13/2014,40.1,22.3,31.9,0.0,6.1884909952903655
1474,2014,1,14,1/14/2014,41.4,26.0,31.6,0.0,5.992977831162656
1475,2014,1,15,1/15/2014,42.0,26.3,32.1,0.0,6.200524239492379
1476,2014,1,16,1/16/2014,44.1,25.9,31.4,0.0,6.637236054936662
1477,2014,1,17,1/17/2014,43.0,29.3,31.2,0.0,5.846478079836842
1478,2014,1,18,1/18/2014,42.7,28.2,29.7,0.0,5.651296085339165
1479,2014,1,19,1/19/2014,37.6,21.3,30.8,0.0,5.513588255212821
1480,2014,1,20,1/20/2014,34.7,15.3,32.0,0.0,5.6608625681140285
1481,2014,1,21,1/21/2014,32.0,16.6,30.9,0.0,4.790589240986351
1482,2014,1,22,1/22/2014,35.4,15.4,32.0,0.0,5.801452250349228
1483,2014,1,23,1/23/2014,35.8,18.1,31.4,0.0,5.547500116360718
1484,2014,1,24,1/24/2014,23.3,19.4,7.4,18.6,0.5368881132425463
1485,2014,1,25,1/25/2014,26.6,14.4,31.6,22.0,3.9669230032284877
1486,2014,1,26,1/26/2014,30.8,14.9,31.4,0.0,4.776136819104258
1487,2014,1,27,1/27/2014,34.2,18.8,31.0,0.0,5.0572425067811695
1488,2014,1,28,1/28/2014,36.9,21.5,30.7,0.0,5.31354781404977
1489,2014,1,29,1/29/2014,40.3,23.4,30.5,0.0,5.841850566346648
1490,2014,1,30,1/30/2014,41.2,23.1,29.9,0.0,5.962576545800053
1491,2014,1,31,1/31/2014,41.2,26.2,30.2,0.0,5.6525940968576425
1492,2014,2,1,2/1/2014,42.9,27.0,29.2,0.0,5.7635740416216485
1493,2014,2,2,2/2/2014,43.8,24.2,29.6,0.0,6.369971739587037
1494,2014,2,3,2/3/2014,42.5,28.4,25.1,0.0,4.709674459658536
1495,2014,2,4,2/4/2014,37.6,20.8,27.7,0.0,5.007492032698844
1496,2014,2,5,2/5/2014,33.3,17.8,28.9,0.0,4.628505591959905
1497,2014,2,6,2/6/2014,34.4,17.1,28.7,0.0,4.878441558969485
1498,2014,2,7,2/7/2014,37.8,20.8,28.0,0.0,5.1025985144021915
1499,2014,2,8,2/8/2014,40.7,24.6,28.5,0.0,5.413859336645374
1500,2014,2,9,2/9/2014,40.9,25.4,28.7,0.0,5.40231536933007
1501,2014,2,10,2/10/2014,38.8,17.3,28.1,0.0,5.605997360927782
1502,2014,2,11,2/11/2014,38.8,19.1,28.8,0.0,5.60783484902607
1503,2014,2,12,2/12/2014,39.0,19.0,28.2,0.0,5.538573945255277
1504,2014,2,13,2/13/2014,32.7,23.1,9.7,0.0,1.2888772261022432
1505,2014,2,14,2/14/2014,28.0,23.5,4.6,0.0,0.39878631559270444
1506,2014,2,15,2/15/2014,25.2,20.2,7.9,0.0,0.6713594645179526
1507,2014,2,16,2/16/2014,28.5,20.3,28.1,24.6,3.1864983370283797
1508,2014,2,17,2/17/2014,31.2,15.7,27.7,0.0,4.221410345512456
1509,2014,2,18,2/18/2014,34.1,20.4,26.3,0.0,4.115274664434001
1510,2014,2,19,2/19/2014,30.9,20.5,25.1,0.0,3.3042100453340066
1511,2014,2,20,2/20/2014,23.2,11.4,27.2,0.0,3.077549332129823
1512,2014,2,21,2/21/2014,25.9,9.6,27.8,0.0,3.7442617582246127
1513,2014,2,22,2/22/2014,29.7,9.4,27.4,0.0,4.326903275881117
1514,2014,2,23,2/23/2014,32.1,13.5,25.7,0.0,4.222830290717664
1515,2014,2,24,2/24/2014,33.4,18.7,25.8,0.0,4.07038950770066
1516,2014,2,25,2/25/2014,35.6,19.9,23.2,0.0,3.92929098211854
1517,2014,2,26,2/26/2014,30.3,20.0,16.2,4.4,2.095486147278676
1518,2014,2,27,2/27/2014,28.8,13.2,26.3,0.0,3.7821414951311563
1519,2014,2,28,2/28/2014,24.6,15.7,8.2,0.0,0.871181481289454
1520,2014,3,1,3/1/2014,25.4,16.3,16.0,2.0,1.7505647381828544
1521,2014,3,2,3/2/2014,30.9,17.3,22.7,0.0,3.291526329589448
1522,2014,3,3,3/3/2014,32.2,17.1,24.8,0.0,3.8388915927585003
1523,2014,3,4,3/4/2014,32.7,20.1,20.6,0.0,3.032932615151291
1524,2014,3,5,3/5/2014,31.6,20.2,15.4,1.6,2.1322718948640955
1525,2014,3,6,3/6/2014,32.5,16.5,23.7,0.4,3.7630215359999997
1526,2014,3,7,3/7/2014,29.8,12.7,24.1,0.0,3.651944216779314
1527,2014,3,8,3/8/2014,33.0,13.1,23.8,0.0,4.069898282891524
1528,2014,3,9,3/9/2014,33.8,17.8,23.4,0.0,3.829572863999999
1529,2014,3,10,3/10/2014,34.8,20.4,23.0,0.0,3.7183728387006663
1530,2014,3,11,3/11/2014,34.4,21.7,18.9,0.0,2.8979507720250135
1531,2014,3,12,3/12/2014,29.9,19.5,20.6,4.0,2.6494810593853764
1532,2014,3,13,3/13/2014,29.0,12.1,22.9,0.0,3.3879126311221968
1533,2014,3,14,3/14/2014,30.8,14.6,22.0,0.0,3.365295543659611
1534,2014,3,15,3/15/2014,28.5,18.3,7.0,0.0,0.8643374709436209
1535,2014,3,16,3/16/2014,20.9,13.7,11.1,0.0,0.9810346403031952
1536,2014,3,17,3/17/2014,27.6,11.1,16.6,0.8,2.350698213969823
1537,2014,3,18,3/18/2014,30.4,15.9,20.4,0.0,2.985080680843257
1538,2014,3,19,3/19/2014,30.3,15.8,20.7,0.0,3.021582152215344
1539,2014,3,20,3/20/2014,33.0,16.2,21.0,0.0,3.424741459340234
1540,2014,3,21,3/21/2014,32.6,20.8,16.0,0.0,2.295139019268931
1541,2014,3,22,3/22/2014,25.9,12.9,21.8,0.0,2.7438420580294998
1542,2014,3,23,3/23/2014,23.5,10.0,17.3,0.0,2.060862601638924
1543,2014,3,24,3/24/2014,22.1,11.2,15.0,0.8,1.600964615953306
1544,2014,3,25,3/25/2014,27.4,13.1,16.6,22.8,2.2413969002408085
1545,2014,3,26,3/26/2014,23.9,17.0,6.4,0.0,0.6034259154231167
1546,2014,3,27,3/27/2014,25.8,18.1,14.4,17.2,1.4905034540158424
1547,2014,3,28,3/28/2014,25.6,18.2,11.9,0.4,1.2059833922710934
1548,2014,3,29,3/29/2014,25.2,15.5,12.1,0.0,1.349129935512271
1549,2014,3,30,3/30/2014,29.1,15.4,19.1,0.0,2.6569548249575767
1550,2014,3,31,3/31/2014,30.4,16.3,18.9,0.0,2.740496168103197
1551,2014,4,1,4/1/2014,30.9,18.6,16.9,0.0,2.3666107007108534
1552,2014,4,2,4/2/2014,31.4,17.4,18.2,0.0,2.6967199989146455
1553,2014,4,3,4/3/2014,20.1,19.2,3.9,7.8,0.13002464684840706
1554,2014,4,4,4/4/2014,20.7,16.0,5.8,8.4,0.42655321855266604
1555,2014,4,5,4/5/2014,22.8,16.1,14.9,0.0,1.3481491615677612
1556,2014,4,6,4/6/2014,25.0,14.3,16.5,0.0,1.8967742894478703
1557,2014,4,7,4/7/2014,24.6,15.4,14.5,1.0,1.560061484232864
1558,2014,4,8,4/8/2014,25.9,14.8,16.0,0.0,1.9083762956141923
1559,2014,4,9,4/9/2014,21.0,17.1,4.7,2.0,0.3209635041007999
1560,2014,4,10,4/10/2014,19.6,16.1,3.1,6.6,0.19401854765380194
1561,2014,4,11,4/11/2014,23.1,17.3,7.9,6.2,0.6784419344584309
1562,2014,4,12,4/12/2014,24.3,12.1,16.8,0.0,1.9823470869159117
1563,2014,4,13,4/13/2014,23.2,13.1,16.0,0.0,1.7154085223535185
1564,2014,4,14,4/14/2014,21.8,11.6,16.1,0.0,1.6646887941596196
1565,2014,4,15,4/15/2014,22.4,11.6,16.5,0.0,1.7707737078016033
1566,2014,4,16,4/16/2014,23.4,11.1,16.3,0.0,1.8802525291882455
1567,2014,4,17,4/17/2014,21.8,9.4,16.0,0.0,1.7658966844657895
1568,2014,4,18,4/18/2014,23.0,11.6,12.3,0.0,1.3678946553681772
1569,2014,4,19,4/19/2014,18.0,5.8,16.1,0.0,1.5672931655928928
1570,2014,4,20,4/20/2014,17.7,4.6,12.0,0.0,1.1799224409224256
1571,2014,4,21,4/21/2014,20.0,6.3,14.4,0.0,1.5480016816506759
1572,2014,4,22,4/22/2014,25.4,11.1,14.4,0.0,1.8421448614742943
1573,2014,4,23,4/23/2014,25.4,13.5,12.8,0.8,1.5434683434866086
1574,2014,4,24,4/24/2014,22.4,10.7,14.9,0.0,1.6428349736069185
1575,2014,4,25,4/25/2014,25.4,8.5,14.7,0.0,1.9706227629828643
1576,2014,4,26,4/26/2014,24.3,14.1,8.7,0.0,0.9647372811953938
1577,2014,4,27,4/27/2014,21.9,6.5,14.6,0.0,1.7204862005156645
1578,2014,4,28,4/28/2014,25.3,10.5,12.6,0.0,1.62389377887399
1579,2014,4,29,4/29/2014,25.8,15.4,7.0,0.0,0.8134557495862813
1580,2014,4,30,4/30/2014,17.5,9.6,13.6,3.8,1.1245480020108345
1581,2014,5,1,5/1/2014,17.2,3.6,14.3,0.0,1.3955409961521992
1582,2014,5,2,5/2/2014,16.3,8.4,7.1,0.0,0.5646082372887918
1583,2014,5,3,5/3/2014,11.1,6.8,5.9,0.0,0.3071128759023068
1584,2014,5,4,5/4/2014,14.0,7.2,10.9,0.0,0.757508121554709
1585,2014,5,5,5/5/2014,16.3,8.4,10.6,11.6,0.8429362415860835
1586,2014,5,6,5/6/2014,16.9,10.8,9.8,0.4,0.7188738844359427
1587,2014,5,7,5/7/2014,17.3,3.2,13.4,0.0,1.3244489378836608
1588,2014,5,8,5/8/2014,19.6,5.7,13.0,0.0,1.3849243414852934
1589,2014,5,9,5/9/2014,19.4,7.3,8.0,0.0,0.8134459893895061
1590,2014,5,10,5/10/2014,15.1,13.0,3.7,0.0,0.1602539737027165
1591,2014,5,11,5/11/2014,17.9,10.6,11.1,0.0,0.9019873396679438
1592,2014,5,12,5/12/2014,19.2,6.0,9.6,4.6,0.9949924408949751
1593,2014,5,13,5/13/2014,21.8,8.4,11.1,0.2,1.2544670975543908
1594,2014,5,14,5/14/2014,23.1,10.3,10.9,0.0,1.2625209020508257
1595,2014,5,15,5/15/2014,23.7,10.4,9.0,0.0,1.0733938717310922
1596,2014,5,16,5/16/2014,23.8,11.4,12.0,0.0,1.40372925067565
1597,2014,5,17,5/17/2014,24.5,11.8,8.3,0.0,0.9978536418049241
1598,2014,5,18,5/18/2014,22.8,14.2,7.4,0.0,0.73922316773397
1599,2014,5,19,5/19/2014,25.4,12.1,11.2,0.0,1.4009389935655658
1600,2014,5,20,5/20/2014,24.4,12.2,10.2,0.2,1.2069111182939432
1601,2014,5,21,5/21/2014,24.2,10.9,10.4,0.0,1.2581620373129883
1602,2014,5,22,5/22/2014,25.5,12.3,10.5,0.0,1.3138032384144696
1603,2014,5,23,5/23/2014,25.9,12.1,10.5,0.0,1.3469908948047282
1604,2014,5,24,5/24/2014,21.6,13.2,7.9,0.0,0.756305740714522
1605,2014,5,25,5/25/2014,24.5,13.1,10.1,0.0,1.171231877106989
1606,2014,5,26,5/26/2014,25.7,13.4,9.8,0.8,1.204639880379079
1607,2014,5,27,5/27/2014,19.5,16.5,2.7,0.0,0.15710695714633582
1608,2014,5,28,5/28/2014,16.8,8.8,7.0,23.4,0.5685287861692029
1609,2014,5,29,5/29/2014,18.2,9.8,8.4,0.0,0.7264973729130576
1610,2014,5,30,5/30/2014,19.0,6.4,10.6,0.0,1.0769089250960024
1611,2014,5,31,5/31/2014,18.4,8.9,5.7,0.2,0.5184958768928559
1612,2014,6,1,6/1/2014,15.0,11.3,4.8,0.0,0.2681579962979858
1613,2014,6,2,6/2/2014,12.6,8.6,5.5,28.0,0.29315615999999994
1614,2014,6,3,6/3/2014,14.5,7.7,7.9,0.0,0.5586854866008387
1615,2014,6,4,6/4/2014,14.7,8.5,5.2,0.4,0.35721897329344426
1616,2014,6,5,6/5/2014,17.3,5.2,10.1,0.0,0.9577412540803696
1617,2014,6,6,6/6/2014,15.0,7.4,10.2,0.2,0.7652317218045601
1618,2014,6,7,6/7/2014,15.5,3.3,9.9,0.0,0.8826164410792275
1619,2014,6,8,6/8/2014,14.5,4.3,10.6,0.0,0.8640977102027211
1620,2014,6,9,6/9/2014,16.5,1.6,10.0,0.0,0.9725801988553869
1621,2014,6,10,6/10/2014,17.9,5.0,8.9,0.0,0.8774022248477497
1622,2014,6,11,6/11/2014,17.5,6.4,10.0,0.0,0.9301145936193023
1623,2014,6,12,6/12/2014,18.3,7.9,8.9,0.0,0.8322487563010535
1624,2014,6,13,6/13/2014,15.3,10.9,5.9,1.6,0.358859814595061
1625,2014,6,14,6/14/2014,14.7,9.0,5.5,0.0,0.36535311470324905
1626,2014,6,15,6/15/2014,15.8,7.9,9.8,0.0,0.7663943919323768
1627,2014,6,16,6/16/2014,13.5,3.9,6.3,7.8,0.4854114753271436
1628,2014,6,17,6/17/2014,15.1,7.6,9.8,5.0,0.7341474008877337
1629,2014,6,18,6/18/2014,9.7,2.8,9.4,0.0,0.5572569309628432
1630,2014,6,19,6/19/2014,16.2,4.3,7.5,0.0,0.681013323743698
1631,2014,6,20,6/20/2014,17.2,5.4,9.9,0.4,0.9286609551421158
1632,2014,6,21,6/21/2014,17.0,8.8,8.0,0.0,0.6599686221974413
1633,2014,6,22,6/22/2014,16.3,4.5,9.6,0.0,0.8726685888995576
1634,2014,6,23,6/23/2014,14.6,6.1,5.7,0.2,0.4389860472460493
1635,2014,6,24,6/24/2014,11.7,5.0,5.6,0.8,0.3557010282779747
1636,2014,6,25,6/25/2014,14.1,6.2,8.2,2.0,0.6045012585159563
1637,2014,6,26,6/26/2014,15.2,8.0,7.6,0.0,0.562620004695326
1638,2014,6,27,6/27/2014,14.2,7.4,7.7,0.0,0.5388888697789703
1639,2014,6,28,6/28/2014,13.4,8.1,8.6,0.0,0.5304329543121286
1640,2014,6,29,6/29/2014,11.3,5.6,6.2,0.0,0.36462498493302953
1641,2014,6,30,6/30/2014,12.0,2.4,9.4,1.1,0.6832686235512354
1642,2014,7,1,7/1/2014,12.3,5.0,8.4,1.5,0.5633189895501788
1643,2014,7,2,7/2/2014,14.6,2.1,10.1,0.0,0.8762662252513946
1644,2014,7,3,7/3/2014,10.1,0.4,9.2,0.0,0.6197729582546757
1645,2014,7,4,7/4/2014,15.6,3.3,9.1,0.3,0.8161095383903018
1646,2014,7,5,7/5/2014,11.7,3.9,6.6,0.0,0.44281181622620314
1647,2014,7,6,7/6/2014,12.5,3.7,8.2,0.0,0.5912116068130043
1648,2014,7,7,7/7/2014,13.5,3.3,10.3,0.4,0.8087729192401025
1649,2014,7,8,7/8/2014,15.3,3.3,7.4,0.0,0.6518979761251021
1650,2014,7,9,7/9/2014,14.9,6.9,8.8,1.5,0.6703437452609425
1651,2014,7,10,7/10/2014,12.3,5.0,9.4,1.0,0.630380774020438
1652,2014,7,11,7/11/2014,11.7,5.3,7.2,0.0,0.44953781570347845
1653,2014,7,12,7/12/2014,12.1,6.4,7.6,0.0,0.46058128665150355
1654,2014,7,13,7/13/2014,11.9,-1.8,10.9,0.0,0.7427820299373767
1655,2014,7,14,7/14/2014,13.7,-0.5,9.1,2.4,0.7570179604451764
1656,2014,7,15,7/15/2014,11.9,3.5,3.3,0.0,0.2288662546070447
1657,2014,7,16,7/16/2014,14.5,7.6,10.0,3.4,0.7111453292466062
1658,2014,7,17,7/17/2014,13.5,7.0,9.8,0.0,0.6576633172437414
1659,2014,7,18,7/18/2014,11.8,1.8,11.1,1.5,0.8103004591518261
1660,2014,7,19,7/19/2014,13.1,0.9,11.3,0.0,0.9185399266489997
1661,2014,7,20,7/20/2014,14.6,-0.9,10.2,0.0,0.8733038566178186
1662,2014,7,21,7/21/2014,14.1,1.8,10.0,0.2,0.847457228089536
1663,2014,7,22,7/22/2014,15.2,0.2,11.5,0.0,1.0657900205127648
1664,2014,7,23,7/23/2014,13.8,0.7,9.3,0.0,0.7912510980123573
1665,2014,7,24,7/24/2014,17.4,5.3,9.3,0.0,0.8849162941153618
1666,2014,7,25,7/25/2014,18.7,7.0,11.1,0.0,1.0920295429904905
1667,2014,7,26,7/26/2014,17.0,3.7,8.8,0.0,0.8477638447480509
1668,2014,7,27,7/27/2014,16.0,2.7,11.0,0.0,1.0220598749959848
1669,2014,7,28,7/28/2014,18.9,4.9,10.3,0.0,1.0741024098588348
1670,2014,7,29,7/29/2014,19.6,7.2,11.9,0.0,1.2268752264379836
1671,2014,7,30,7/30/2014,19.5,9.8,10.0,0.0,0.9483934969048492
1672,2014,7,31,7/31/2014,21.5,8.4,12.2,0.0,1.3570466645669406
1673,2014,8,1,8/1/2014,11.4,2.9,10.2,0.0,0.6962547702698396
1674,2014,8,2,8/2/2014,11.4,-0.3,12.7,0.0,0.927128847612894
1675,2014,8,3,8/3/2014,14.0,0.0,12.9,0.0,1.1232939196562335
1676,2014,8,4,8/4/2014,16.5,1.3,12.8,0.7,1.2503483464274183
1677,2014,8,5,8/5/2014,15.0,-0.3,13.0,0.0,1.1763268449901716
1678,2014,8,6,8/6/2014,15.9,1.1,12.9,0.0,1.2247975687132155
1679,2014,8,7,8/7/2014,15.1,2.2,7.9,0.0,0.704264215473203
1680,2014,8,8,8/8/2014,16.5,3.0,12.7,0.0,1.206369107976937
1681,2014,8,9,8/9/2014,17.1,3.6,12.0,0.0,1.1647012151838732
1682,2014,8,10,8/10/2014,16.3,7.3,11.8,0.0,0.9832930560000002
1683,2014,8,11,8/11/2014,12.3,-1.0,11.0,0.0,0.8136970716652273
1684,2014,8,12,8/12/2014,14.0,0.7,13.8,0.0,1.1877660164569113
1685,2014,8,13,8/13/2014,16.0,1.3,13.9,0.0,1.322778547774466
1686,2014,8,14,8/14/2014,18.3,1.8,14.1,0.0,1.4968362194177622
1687,2014,8,15,8/15/2014,18.7,2.1,14.2,0.0,1.5310151767740794
1688,2014,8,16,8/16/2014,16.6,6.2,5.7,0.0,0.5036888949447197
1689,2014,8,17,8/17/2014,12.5,8.7,4.9,0.0,0.2545623769441121
1690,2014,8,18,8/18/2014,18.2,8.2,10.9,5.0,1.0027119502944482
1691,2014,8,19,8/19/2014,19.4,4.0,13.7,0.0,1.4883015794914507
1692,2014,8,20,8/20/2014,18.7,4.5,14.2,0.0,1.4762769744355624
1693,2014,8,21,8/21/2014,18.1,4.3,14.8,0.0,1.4961917496122914
1694,2014,8,22,8/22/2014,19.5,6.8,13.3,0.0,1.3765822137318227
1695,2014,8,23,8/23/2014,21.0,6.7,15.0,0.0,1.6846938530299764
1696,2014,8,24,8/24/2014,21.2,7.0,13.9,0.0,1.5679696589883894
1697,2014,8,25,8/25/2014,17.7,3.5,11.3,0.0,1.1348251572191737
1698,2014,8,26,8/26/2014,19.3,4.7,12.8,0.0,1.3676994136174867
1699,2014,8,27,8/27/2014,19.6,6.4,15.4,0.0,1.6171354665751947
1700,2014,8,28,8/28/2014,19.6,6.7,16.1,0.0,1.679458913398673
1701,2014,8,29,8/29/2014,20.4,4.7,16.2,0.0,1.8281487728322634
1702,2014,8,30,8/30/2014,21.1,6.5,16.5,0.0,1.8695429799186176
1703,2014,8,31,8/31/2014,22.0,5.3,16.7,0.0,2.0141107878683435
1704,2014,9,1,9/1/2014,22.0,10.7,7.9,0.0,0.8510302945501196
1705,2014,9,2,9/2/2014,22.0,10.7,16.7,4.8,1.7990134074667086
1706,2014,9,3,9/3/2014,22.0,10.7,18.0,0.0,1.9390563673293864
1707,2014,9,4,9/4/2014,17.7,1.7,15.5,0.0,1.599972
1708,2014,9,5,9/5/2014,19.2,2.5,17.2,0.0,1.8897280428886498
1709,2014,9,6,9/6/2014,20.3,6.4,17.5,0.0,1.9071791882080853
1710,2014,9,7,9/7/2014,21.8,6.2,18.1,0.0,2.1333199421500444
1711,2014,9,8,9/8/2014,23.8,7.7,17.7,0.0,2.235973890547741
1712,2014,9,9,9/9/2014,24.1,14.3,5.5,0.0,0.5978131315554451
1713,2014,9,10,9/10/2014,19.0,9.8,16.4,2.5,1.5030783955367464
1714,2014,9,11,9/11/2014,21.6,5.9,16.4,0.0,1.9238935424957178
1715,2014,9,12,9/12/2014,18.7,4.0,19.2,0.0,2.0136614424349264
1716,2014,9,13,9/13/2014,20.4,2.4,19.4,0.0,2.255323436898669
1717,2014,9,14,9/14/2014,22.9,5.1,18.8,0.0,2.366916676235936
1718,2014,9,15,9/15/2014,24.9,9.3,11.9,0.0,1.5392979345605042
1719,2014,9,16,9/16/2014,17.6,9.7,5.9,0.0,0.4894115407475383
1720,2014,9,17,9/17/2014,19.5,8.3,17.3,0.0,1.7222745171288671
1721,2014,9,18,9/18/2014,17.3,2.9,18.8,0.0,1.8678039852090342
1722,2014,9,19,9/19/2014,19.2,2.4,20.9,0.0,2.299084636013063
1723,2014,9,20,9/20/2014,21.5,3.5,20.9,0.0,2.521234064547416
1724,2014,9,21,9/21/2014,22.9,4.3,21.2,0.0,2.6940768510522455
1725,2014,9,22,9/22/2014,24.7,4.6,21.1,0.0,2.880601511614875
1726,2014,9,23,9/23/2014,26.7,7.3,19.7,0.0,2.8335725337297415
1727,2014,9,24,9/24/2014,26.5,14.7,11.3,1.4,1.3987453978106388
1728,2014,9,25,9/25/2014,22.3,13.6,17.9,15.6,1.7712371091891632
1729,2014,9,26,9/26/2014,19.7,6.2,18.1,0.0,1.919015923152647
1730,2014,9,27,9/27/2014,23.2,6.5,20.1,0.0,2.516665396457486
1731,2014,9,28,9/28/2014,28.3,11.0,21.0,0.0,3.069602694689153
1732,2014,9,29,9/29/2014,26.6,13.4,21.1,0.0,2.7192505174376866
1733,2014,9,30,9/30/2014,29.2,9.9,21.4,0.0,3.29511846720719
1734,2014,10,1,10/1/2014,29.2,6.4,21.6,0.0,3.4455548806648526
1735,2014,10,2,10/2/2014,21.4,6.4,21.8,0.0,2.511593696762323
1736,2014,10,3,10/3/2014,24.3,5.1,22.0,0.0,2.9399818903474904
1737,2014,10,4,10/4/2014,27.9,8.2,22.2,0.0,3.3148451584182848
1738,2014,10,5,10/5/2014,34.0,15.1,21.8,0.0,3.766420539052797
1739,2014,10,6,10/6/2014,34.0,17.7,14.4,0.0,2.381379120247764
1740,2014,10,7,10/7/2014,21.8,12.0,19.3,2.7,1.967378045867308
1741,2014,10,8,10/8/2014,22.2,6.2,23.0,0.0,2.7626495999999996
1742,2014,10,9,10/9/2014,25.6,7.5,23.2,0.0,3.1815738821624158
1743,2014,10,10,10/10/2014,29.5,10.2,21.3,0.0,3.30606385565248
1744,2014,10,11,10/11/2014,32.9,12.9,23.5,0.0,4.013888169015132
1745,2014,10,12,10/12/2014,35.2,19.7,15.8,0.0,2.6413716893330106
1746,2014,10,13,10/13/2014,19.7,14.6,22.0,11.2,1.6294571642389883
1747,2014,10,14,10/14/2014,14.6,6.4,7.2,4.0,0.5475374855820466
1748,2014,10,15,10/15/2014,20.2,3.7,24.4,0.8,2.766984763042524
1749,2014,10,16,10/16/2014,21.1,4.9,22.5,0.0,2.6174520895130304
1750,2014,10,17,10/17/2014,23.2,5.5,26.9,0.0,3.414348833315178
1751,2014,10,18,10/18/2014,26.7,8.3,25.9,0.0,3.6801996533143844
1752,2014,10,19,10/19/2014,31.9,13.2,25.6,0.0,4.191720404970207
1753,2014,10,20,10/20/2014,33.5,12.0,23.0,0.0,4.058129703985451
1754,2014,10,21,10/21/2014,30.5,13.0,26.1,0.0,4.052229357777161
1755,2014,10,22,10/22/2014,33.0,13.3,25.2,0.0,4.298090533351132
1756,2014,10,23,10/23/2014,36.6,18.6,25.3,0.0,4.572993938162954
1757,2014,10,24,10/24/2014,35.5,21.9,21.5,0.0,3.4597830454375855
1758,2014,10,25,10/25/2014,38.6,17.0,22.0,0.0,4.37524521157404
1759,2014,10,26,10/26/2014,32.9,14.9,22.3,0.0,3.702245122875374
1760,2014,10,27,10/27/2014,27.4,20.2,23.7,0.0,2.482538108795273
1761,2014,10,28,10/28/2014,25.0,9.0,26.2,0.0,3.422382335999999
1762,2014,10,29,10/29/2014,27.4,9.7,26.6,0.0,3.8173386026476472
1763,2014,10,30,10/30/2014,32.8,12.1,26.7,0.0,4.5882842790584375
1764,2014,10,31,10/31/2014,36.7,14.4,20.2,0.0,3.8804393673883255
1765,2014,11,1,11/1/2014,22.5,22.5,15.5,0.0,0.0
1766,2014,11,2,11/2/2014,21.4,5.0,27.2,4.2,3.204354238990004
1767,2014,11,3,11/3/2014,27.0,7.2,27.0,0.0,3.934683330115084
1768,2014,11,4,11/4/2014,31.6,12.7,25.4,0.0,4.139705071968031
1769,2014,11,5,11/5/2014,27.6,13.2,26.0,0.0,3.536762979694984
1770,2014,11,6,11/6/2014,28.4,7.8,28.5,0.0,4.357736015692239
1771,2014,11,7,11/7/2014,32.8,10.4,29.1,0.0,5.092150361808725
1772,2014,11,8,11/8/2014,36.4,17.4,30.1,0.0,5.503498067453226
1773,2014,11,9,11/9/2014,32.2,14.3,29.5,0.0,4.807836520248152
1774,2014,11,10,11/10/2014,30.7,8.9,29.6,0.0,4.876360468597263
1775,2014,11,11,11/11/2014,31.2,8.7,26.4,0.0,4.43608787953587
1776,2014,11,12,11/12/2014,33.4,12.7,28.2,0.0,4.918292359035939
1777,2014,11,13,11/13/2014,35.8,16.0,26.5,0.0,4.835572567589696
1778,2014,11,14,11/14/2014,41.2,21.9,19.5,0.0,3.9672395237712963
1779,2014,11,15,11/15/2014,22.5,17.1,2.3,0.0,0.18858214010014096
1780,2014,11,16,11/16/2014,20.4,15.8,10.1,0.0,0.7297645073639422
1781,2014,11,17,11/17/2014,24.9,10.5,28.1,4.1,3.5522532323748806
1782,2014,11,18,11/18/2014,27.9,12.2,28.7,0.0,4.039109303361651
1783,2014,11,19,11/19/2014,31.3,14.0,28.5,0.0,4.499605475878979
1784,2014,11,20,11/20/2014,37.3,17.5,21.5,0.0,4.057864013802225
1785,2014,11,21,11/21/2014,32.1,18.8,27.5,0.0,4.070358157787878
1786,2014,11,22,11/22/2014,35.9,17.2,21.1,0.0,3.797387197147078
1787,2014,11,23,11/23/2014,40.8,20.9,25.8,0.0,5.254326885342927
1788,2014,11,24,11/24/2014,28.5,19.8,4.4,0.8,0.5108957231146396
1789,2014,11,25,11/25/2014,24.7,11.1,29.7,7.4,3.6692906879189975
1790,2014,11,26,11/26/2014,28.1,11.2,29.3,0.0,4.233024614064802
1791,2014,11,27,11/27/2014,30.5,12.4,30.1,0.0,4.716647748498886
1792,2014,11,28,11/28/2014,33.1,15.6,30.0,0.0,4.963932383867573
1793,2014,11,29,11/29/2014,36.0,19.4,24.4,0.0,4.244663493293833
1794,2014,11,30,11/30/2014,35.7,22.9,21.6,0.0,3.415605012393108
1795,2014,12,1,12/1/2014,35.1,20.8,25.7,2.6,4.172345266027005
1796,2014,12,2,12/2/2014,36.2,18.6,29.6,0.0,5.267135353442202
1797,2014,12,3,12/3/2014,30.1,21.2,13.3,0.3,1.6177984842538518
1798,2014,12,4,12/4/2014,34.1,18.8,27.6,1.8,4.4828692443537586
1799,2014,12,5,12/5/2014,34.3,18.9,26.8,0.0,4.381936942888698
1800,2014,12,6,12/6/2014,29.7,15.3,19.2,0.0,2.7553420491026883
1801,2014,12,7,12/7/2014,28.6,15.1,23.0,0.0,3.144314011802644
1802,2014,12,8,12/8/2014,30.9,15.9,26.1,9.3,3.9081511504101836
1803,2014,12,9,12/9/2014,33.6,15.1,32.4,0.0,5.512091935149682
1804,2014,12,10,12/10/2014,37.6,18.9,18.0,0.0,3.363651103314557
1805,2014,12,11,12/11/2014,31.6,17.5,29.6,0.4,4.417155427603804
