Year,Month,Day,rice_area(ha),rice_pro(%),rice_monthly_usage,rice_daily,maize_area(ha),maize_pro(%),maize_monthly_usage,maize_daily,wheat_area(ha),wheat_pro(%),wheat_monthly_usage,wheat_daily,CCD,DC800A,CODW, CODO,CCS,total_usage
2013,9,13,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,14,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,15,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,16,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,17,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,18,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,19,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,20,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,21,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,22,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,23,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,24,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,25,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,26,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,27,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,28,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,29,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,9,30,12500,43.6,16263.672,542.1224,4358,8.4,3133.368,104.4456,13698,7.2,2685.744,89.5248,1526,418,513,0,34845,37302
2013,10,1,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,2,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,3,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,4,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,5,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,6,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,7,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,8,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,9,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,10,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,11,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,12,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,13,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,14,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,15,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,16,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,17,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,18,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,19,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,20,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,21,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,22,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,23,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,24,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,25,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,26,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,27,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,28,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,29,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,30,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,10,31,12500,43.6,26307.804,876.9268,4358,8.4,5068.476,168.9492,13698,7.2,4344.408,144.8136,1213,1012,2027,7,56080,60339
2013,11,1,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,2,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,3,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,4,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,5,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,6,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,7,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,8,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,9,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,10,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,11,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,12,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,13,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,14,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,15,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,16,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,17,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,18,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,19,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,20,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,21,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,22,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,23,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,24,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,25,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,26,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,27,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,28,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,29,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,11,30,12500,43.6,18628.1,620.9366667,4358,8.4,3588.9,119.63,13698,7.2,3076.2,102.54,626,240,664,11,41184,42725
2013,12,1,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,2,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,3,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,4,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,5,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,6,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,7,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,8,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,9,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,10,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,11,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,12,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,13,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,14,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,15,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,16,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,17,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,18,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,19,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,20,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,21,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,22,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,23,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,24,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,25,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,26,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,27,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,28,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,29,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,30,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2013,12,31,12500,43.6,33072.78,1102.426,4358,8.4,6371.82,212.394,13698,7.2,5461.56,182.052,1403,474,846,0,73132,75855
2014,1,1,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,2,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,3,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,4,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,5,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,6,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,7,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,8,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,9,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,10,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,11,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,12,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,13,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,14,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,15,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,16,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,17,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,18,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,19,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,20,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,21,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,22,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,23,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,24,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,25,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,26,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,27,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,28,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,29,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,30,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,1,31,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,1,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,2,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,3,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,4,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,5,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,6,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,7,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,8,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,9,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,10,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,11,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,12,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,13,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,14,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,15,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,16,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,17,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,18,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,19,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,20,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,21,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,22,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,23,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,24,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,25,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,26,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,27,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,2,28,12500,43.6,36069.844,1202.328133,4358,8.4,6949.236,231.6412,13698,7.2,5956.488,198.5496,3222,1084,3358,209,74856,82729
2014,3,1,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,2,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,3,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,4,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,5,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,6,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,7,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,8,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,9,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,10,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,11,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,12,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,13,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,14,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,15,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,16,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,17,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
2014,3,18,12500,43.6,17889.952,596.3317333,4358,8.4,3446.688,114.8896,13698,7.2,2954.304,98.4768,2853,789,1934,76,35380,41032
